Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition 
"declare type DidScrollCallback = (yOffset: number) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type DidScrollCallback = (yOffset: number) => void@entry\src\main\ets\pages\Index.ets:151","","6.1.0(23)","declare type DidScrollCallback = (yOffset: number) => void"
"declare type DidScrollCallback = (yOffset: number) => void","新增API","harmonyos_api_changes/HarmonyOS_6.1.0(23)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type DidScrollCallback = (yOffset: number) => void@entry\src\main\ets\pages\Index.ets:157","","6.1.0(23)","declare type DidScrollCallback = (yOffset: number) => void"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type DragSpringLoadingConfiguration = import('../api/@ohos.arkui.dragController').default.DragSpringLoadingConfiguration"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@entry\src\main\ets\pages\Index.ets:144","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@entry\src\main\ets\pages\Index.ets:151","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor@entry\src\main\ets\pages\Index.ets:157","","6.0.2(22)","declare type DrawableDescriptor = import('../api/@ohos.arkui.drawableDescriptor').DrawableDescriptor"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@entry\src\main\ets\pages\EditSimplePage.ets:146","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@entry\src\main\ets\pages\Index.ets:144","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@entry\src\main\ets\pages\Index.ets:151","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void","自定义类型变更","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void@entry\src\main\ets\pages\Index.ets:157","","5.0.3(15)","declare type EditableTextOnChangeCallback = (value: string, previewText?: PreviewText) => void"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@entry\src\main\ets\pages\Index.ets:144","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@entry\src\main\ets\pages\Index.ets:151","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator@entry\src\main\ets\pages\Index.ets:157","","6.0.2(22)","declare type EnvDecorator = (value: SystemProperties) => PropertyDecorator"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type FinishAnimationHandler = () => void@entry\src\main\ets\pages\EditSimplePage.ets:146","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type FinishAnimationHandler = () => void@entry\src\main\ets\pages\Index.ets:144","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type FinishAnimationHandler = () => void@entry\src\main\ets\pages\Index.ets:151","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FinishAnimationHandler = () => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type FinishAnimationHandler = () => void@entry\src\main\ets\pages\Index.ets:157","","5.1.0(18)","declare type FinishAnimationHandler = () => void"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@entry\src\main\ets\pages\EditSimplePage.ets:146","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@entry\src\main\ets\pages\Index.ets:144","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@entry\src\main\ets\pages\Index.ets:151","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation@entry\src\main\ets\pages\Index.ets:157","","26.0.0 Beta2","declare type FontVariation = import('../api/@ohos.graphics.text').default.FontVariation"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@entry\src\main\ets\pages\EditSimplePage.ets:146","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@entry\src\main\ets\pages\Index.ets:144","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@entry\src\main\ets\pages\Index.ets:151","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type FrameNode = import('../api/arkui/FrameNode').FrameNode","新增API","harmonyos_api_changes/HarmonyOS_5.0.1(13)_Beta3.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode@entry\src\main\ets\pages\Index.ets:157","","5.0.1(13)","declare type FrameNode = import('../api/arkui/FrameNode').FrameNode"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@entry\src\main\ets\pages\EditSimplePage.ets:146","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@entry\src\main\ets\pages\Index.ets:144","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@entry\src\main\ets\pages\Index.ets:151","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
"declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention","新增API","harmonyos_api_changes/HarmonyOS_26.0.0_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention@entry\src\main\ets\pages\Index.ets:157","","26.0.0 Beta2","declare type GestureCollectInterceptCallback = (recognizers: Array<GestureRecognizer>, touchRecognizers?: Array<TouchRecognizer>) => GestureCollectIntervention"
"declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult","自定义类型变更","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult"
"declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult","自定义类型变更","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult"
"declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult","自定义类型变更","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult"
"declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult","自定义类型变更","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type GestureRecognizerJudgeBeginCallback = (event: BaseGestureEvent, current: GestureRecognizer, recognizers: Array<GestureRecognizer>) => GestureJudgeResult"
"declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\EditSimplePage.ets:146","","5.1.0(18)","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\Index.ets:144","","5.1.0(18)","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\Index.ets:151","","5.1.0(18)","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void@entry\src\main\ets\pages\Index.ets:157","","5.1.0(18)","declare type GestureSwipeHandler = (index: number, event: SwiperAnimationEvent) => void"
"declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute"
"declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute"
"declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute"
"declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type HdsListItemCardInterface = (options: HdsListItemCardOptions) => HdsListItemCardAttribute"
"declare type HdsSceneFinishCallback = () => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type HdsSceneFinishCallback = () => void@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type HdsSceneFinishCallback = () => void"
"declare type HdsSceneFinishCallback = () => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type HdsSceneFinishCallback = () => void@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type HdsSceneFinishCallback = () => void"
"declare type HdsSceneFinishCallback = () => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type HdsSceneFinishCallback = () => void@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type HdsSceneFinishCallback = () => void"
"declare type HdsSceneFinishCallback = () => void","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type HdsSceneFinishCallback = () => void@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type HdsSceneFinishCallback = () => void"
"declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute"
"declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute"
"declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute"
"declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type HdsTabsInterface = (options?: HdsTabsOptions) => HdsTabsAttribute"
"declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\EditSimplePage.ets:146","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute@entry\src\main\ets\pages\EditSimplePage.ets:146","","6.0.0(20)","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute"
"declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:144","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute@entry\src\main\ets\pages\Index.ets:144","","6.0.0(20)","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute"
"declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:151","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute@entry\src\main\ets\pages\Index.ets:151","","6.0.0(20)","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute"
"declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","declare","",".type(ButtonType.Capsule)","ArkTS","entry\src\main\ets\pages\Index.ets:157","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute@entry\src\main\ets\pages\Index.ets:157","","6.0.0(20)","declare type HdsVisualComponentInterface = () => HdsVisualComponentAttribute"
