Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition
"controller: readerCore.ReaderComponentController","新增API","harmonyos_api_changes/HarmonyOS_5.0.4(16).json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:288","controller: readerCore.ReaderComponentController@entry\src\main\ets\pages\Index.ets:288","this","5.0.4(16)","controller: readerCore.ReaderComponentController"
"controller: readerCore.ReaderComponentController","新增API","harmonyos_api_changes/HarmonyOS_5.0.4(16).json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:63","controller: readerCore.ReaderComponentController@entry\src\main\ets\pages\Index.ets:63","this","5.0.4(16)","controller: readerCore.ReaderComponentController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:103","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:103","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:175","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:175","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint('#FAFAFA');","ArkTS","entry\src\main\ets\pages\Index.ets:185","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:185","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint('#F44336');","ArkTS","entry\src\main\ets\pages\Index.ets:195","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:195","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:210","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:210","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotDrawable($r('app.media.black_dot'));","ArkTS","entry\src\main\ets\pages\Index.ets:271","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:271","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:288","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:288","this","6.0.0(20)","controller?: FunctionController"
"controller?: FunctionController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta3.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:63","controller?: FunctionController@entry\src\main\ets\pages\Index.ets:63","this","6.0.0(20)","controller?: FunctionController"
